day,winter,relative_latitude,relative_longitude,s0,s1,s2,s3,s4,label
0.118333001,-0.05374739,0.490223548,-0.660781321,0.125935676,0.280747164,-0.492401098,0.766485588,-0.863336957,0
0.098275418,-0.05374739,2.182329606,-0.499809084,-0.330527416,-0.130332902,-0.455882332,0.436119456,0.564897479,0
0.118333001,-0.05374739,-0.087582795,0.644301895,0.624005878,-0.064931315,-0.813732921,0.539430841,-0.325935592,0
0.118333001,-0.05374739,-1.309412134,-0.432287676,-0.154111914,0.635756081,0.892904397,-1.383840124,0.184235764,0
0.118333001,-0.05374739,0.238846373,-0.461167004,-1.29717198,-0.470014077,-0.981261722,0.688806516,2.250931614,0
0.118333001,-0.05374739,0.491183271,-0.590961468,-1.553619694,0.100796819,0.75330744,0.211101414,0.790928364,0
0.118333001,-0.05374739,-0.224396588,-0.642891522,-0.57637218,-0.387171977,0.679522056,0.604694743,-0.295149354,0
0.118333001,-0.05374739,0.649061853,-0.468903458,-1.726379316,0.491350279,0.186936768,0.45321049,0.842145389,0
0.118333001,-0.05374739,-0.00282273,-0.560644554,-1.814931393,0.801227904,0.723654921,0.121409849,0.516387115,0
0.118333001,-0.05374739,-0.19883345,-0.479025782,-0.904195723,-1.050585152,-1.300116154,1.480244235,1.84235602,0
0.125018863,-0.05374739,0.449974128,-0.611175094,-0.112413792,0.759670556,-0.510034007,-0.882858947,0.792830955,0
0.118333001,-0.05374739,-0.197670277,-0.348507942,-1.563258724,0.584162603,0.322714258,1.162982346,-0.278189557,0
0.125018863,-0.05374739,-0.349126856,-0.524497627,-0.776544958,0.638459733,0.377715244,-0.42621959,0.466370315,0
0.125018863,-0.05374739,0.700220402,-0.440402738,-1.200479471,-2.067354835,0.947271091,1.654844203,0.85786264,0
0.125018863,-0.05374739,0.005089369,-0.600980151,0.199506961,0.822046245,-1.609442727,1.037917966,-0.606738344,0
0.125018863,-0.05374739,-1.291796173,-0.618482176,-1.739667451,1.296693977,0.417448967,0.399049726,-0.140510302,0
0.118333001,-0.05374739,-0.353439996,-0.515433575,-1.399642742,0.068760605,0.38576742,0.906844669,0.195609994,0
0.125018863,-0.05374739,2.769844021,-0.63004279,0.169554862,1.067269435,0.236206522,-0.841601003,-0.655813574,0
0.125018863,-0.05374739,0.330839436,-0.656081494,0.654182719,0.816421335,-0.481608477,-1.239643978,0.117476745,0
0.125018863,-0.05374739,0.605752265,-0.594462719,-0.358062584,-1.059530822,0.170271759,1.430160949,-0.168016197,0
0.125018863,-0.05374739,0.080577728,-0.527939655,0.586585679,0.28453734,-0.143227601,-0.75267513,-0.002308264,0
0.078217835,-0.05374739,-0.191893701,0.9928618,0.904553121,-0.510353033,-1.892323126,0.814797459,0.323326895,0
0.125018863,-0.05374739,0.716184911,-0.487520158,0.209555986,-0.788289231,-0.366859826,1.374972932,-0.610676917,0
0.125018863,-0.05374739,-0.200069584,0.656710679,0.002139072,0.69913021,0.02069361,-0.190505159,-0.658397837,0
0.131704724,-0.05374739,2.396257954,-0.654476813,-0.741473768,0.367954522,-0.126508356,0.257843418,0.331182032,0
0.125018863,-0.05374739,0.035230834,-0.557199707,-0.547574872,-3.059586935,0.484897927,1.611842345,1.592132848,0
0.131704724,-0.05374739,-0.258635114,-0.378386318,-1.84908688,-0.674820442,0.333950415,1.65164616,0.792906229,0
0.131704724,-0.05374739,-0.20218827,2.991542424,-1.247115616,-0.302097619,2.118910692,-0.109997752,-0.24871354,0
0.131704724,-0.05374739,0.037864459,-0.188244979,-0.680442914,2.411192911,1.255510182,-1.856320945,-0.843897062,0
0.131704724,-0.05374739,-0.090224838,-0.35276359,-1.056355772,1.906184528,1.229582662,-0.980517565,-0.796464238,0
0.131704724,-0.05374739,-0.483245288,-0.555687386,0.791469008,-0.285338725,-0.575133448,0.210871045,-0.252140919,0
0.004673362,-0.05374739,2.698692654,-0.621145129,-1.263932674,0.082078856,0.656967361,0.262488937,0.444692012,0
0.131704724,-0.05374739,-0.753171488,-0.562792825,-1.91873929,2.252132175,-0.057429178,-0.24262125,0.358388694,0
0.131704724,-0.05374739,2.730312989,-0.67319786,0.017323008,0.711543632,-0.364986671,-0.195711598,-0.232862469,0
0.131704724,-0.05374739,0.214188237,1.79523841,-1.45551179,-3.170056687,-3.144949434,4.632197382,2.865482578,0
0.131704724,-0.05374739,-0.095785337,-0.252587341,-1.799053626,0.608226218,1.353682608,0.428484905,-0.333312058,0
0.131704724,-0.05374739,1.904475872,1.300108212,-0.507473372,-0.865668068,-0.257138923,0.98343716,0.6942592,0
0.138390585,-0.05374739,0.098510791,-0.526018408,1.196896794,0.026996395,-0.974859547,-0.864693961,0.503003739,0
0.138390585,-0.05374739,-0.336577501,2.837526156,0.240050851,0.704132363,-0.796869701,-0.77064327,0.658886173,0
0.131704724,-0.05374739,1.351103169,0.772789207,-0.702727015,-0.588157385,0.923644588,0.642219447,-0.154557117,0
0.044788529,-0.05374739,1.102050937,2.165780193,1.362801356,0.017134968,-0.912573422,0.225201381,-1.120064276,0
0.131704724,-0.05374739,0.660678145,-0.429351166,-0.602070523,-0.431283978,0.342494868,1.381250867,-0.618570121,0
0.131704724,-0.05374739,-0.012981198,-0.434772958,-1.531638037,-0.073275642,1.608408152,-0.533452799,0.862662012,0
0.104961279,-0.05374739,-0.035747951,1.568615248,0.318802952,-0.389941215,-1.159382784,0.955615749,0.117475574,0
0.138390585,-0.05374739,-0.087582795,0.644301895,-1.360524129,-1.033656034,0.260281053,2.145779497,0.15258654,0
0.138390585,-0.05374739,0.918997875,-0.616461518,-0.242414463,0.919910024,-0.626174694,-0.249972883,0.288232238,0
0.138390585,-0.05374739,0.030304538,-0.660215875,-0.42604824,0.089076532,-0.648531179,0.608524901,0.42671788,0
0.138390585,-0.05374739,-1.615680112,-0.642924659,-0.641900819,-0.571291909,0.977200664,1.186409966,-0.865360895,0
0.138390585,-0.05374739,-0.889118163,-0.623741103,0.704032073,0.089985057,0.539109129,-0.273016809,-1.278915755,0
0.138390585,-0.05374739,0.597685824,2.702911302,0.065832479,-0.288237507,-0.037939146,0.136148458,0.128471092,0
0.138390585,-0.05374739,0.528717686,-0.501163474,0.678487005,-0.045117337,-0.630396245,0.472170071,-0.6100666,0
0.138390585,-0.05374739,-0.173309598,1.758943424,1.462728154,-1.315755988,-1.947015137,0.463805425,0.97011815,0
0.138390585,-0.05374739,0.610973212,-0.569675469,-2.026295911,1.834720414,0.591000869,-0.608595653,0.711490677,0
0.138390585,-0.05374739,2.686614741,-0.651000944,-0.19591396,-0.28266721,0.490558677,-0.286900053,0.406988264,0
0.138390585,-0.05374739,-0.108580235,-0.567381255,-1.157531641,0.3148639,0.880281436,0.376355422,-0.243114137,0
0.145076446,-0.05374739,0.849778582,-0.554729231,-0.854921811,-0.372089651,-0.569834403,1.433647674,0.338412705,0
0.145076446,-0.05374739,-0.421675714,-0.351573475,-0.364644888,-1.771421618,-0.076146009,1.989678543,0.079248899,0
0.071531974,-0.05374739,2.423929957,1.34023018,1.060498833,-0.075362446,-0.473640354,0.612881399,-1.333913253,0
0.145076446,-0.05374739,0.528982873,-0.491538912,0.612278005,0.611256238,0.65003535,-0.825431361,-1.077228756,0
0.138390585,-0.05374739,-0.027774115,-0.546098076,-0.982670124,-1.027819055,0.866023479,1.781635247,-0.591195777,0
0.145076446,-0.05374739,0.433218269,-0.596864101,-0.926506682,-1.102262408,0.576951157,1.589886781,-0.031802896,0
0.058160251,-0.05374739,0.058177185,-0.5474292,2.010470507,-1.264917106,-0.186881378,-0.322716909,-0.463873669,0
0.131704724,-0.05374739,0.075432549,-0.356581407,0.649865333,1.241430714,-0.025068135,-0.387359373,-1.516054256,0
0.145076446,-0.05374739,-0.122327841,-0.343794719,1.479801753,-1.655628542,0.221587982,0.073341401,-0.315700962,0
0.145076446,-0.05374739,0.097887813,-0.535601373,-1.942335579,3.029159594,-0.577778515,-0.095621054,-0.242463937,0
0.145076446,-0.05374739,-0.437773517,-0.460900497,-1.516875373,-0.417940867,0.590208314,0.146409621,1.504966365,0
0.145076446,-0.05374739,0.397168337,-0.553920545,0.64499882,-0.078149584,-0.965025819,0.752268997,-0.652818244,0
0.145076446,-0.05374739,0.246863706,-0.617829304,2.024598953,-2.52084561,0.392720265,-0.972133213,0.876076932,0
0.145076446,-0.05374739,-0.27943612,-0.343512701,0.265576255,1.575168691,0.177292219,-1.273806911,-0.704285609,0
0.145076446,-0.05374739,-0.174049034,-0.515278465,0.322315896,0.10798881,-0.746919687,1.297911397,-1.191027884,0
0.145076446,-0.05374739,0.3730981,-0.512570389,0.599194389,-0.201368969,-1.333726286,1.159206941,-0.53444308,0
0.145076446,-0.05374739,-0.099054567,-0.528438121,0.416291979,-0.41672037,0.766187099,-0.971810523,0.321955093,0
0.145076446,-0.05374739,-0.156761398,-0.536907116,-0.744352535,-0.186264224,-0.780457496,0.988006228,0.784620693,0
0.145076446,-0.05374739,-0.151902452,-0.558214266,-0.887412615,-0.282836982,0.494648844,0.158663925,0.758569545,0
0.145076446,-0.05374739,-0.41260886,-0.472258059,0.755325234,-0.126609034,0.186309835,-0.851769062,0.037827072,0
0.145076446,-0.05374739,-0.264790528,-0.432554888,-2.09306557,0.051421882,0.714244134,1.208006838,0.411849265,0
0.145076446,-0.05374739,-0.258021958,-0.488358456,-0.85567637,0.518426309,0.716909557,-0.210494027,0.074403454,0
0.145076446,-0.05374739,-0.253919284,-0.677368903,0.505229005,1.106817026,-0.920413244,0.277743799,-1.155738495,0
0.145076446,-0.05374739,0.476518036,-0.420994273,1.400231218,0.566185292,-1.428560864,-0.123957447,-0.863008332,0
0.151762307,-0.05374739,0.1816629,1.722984039,-1.603116275,0.640091586,0.264741025,0.915863805,0.033041141,0
0.151762307,-0.05374739,-0.152307949,-0.551777914,0.675049432,-0.182400778,0.220123672,0.302183076,-1.178546553,0
0.151762307,-0.05374739,-0.963778691,-0.000644621,0.346230112,0.63661536,0.400607394,-0.4715359,-1.047608381,0
0.151762307,-0.05374739,2.286524054,1.410226999,1.897757736,-1.100532503,-0.527465815,-0.676639237,0.212358044,0
0.151762307,-0.05374739,1.12569463,1.176406038,-0.88931224,0.742310363,-0.721665737,0.123707266,0.87098975,0
0.151762307,-0.05374739,1.901627573,1.656976361,0.850787561,-1.364095296,-2.166676752,0.68060901,1.837006646,0
0.151762307,-0.05374739,-0.275893284,-0.498469499,-1.337869683,-0.640814311,0.359234182,1.424133895,0.30672944,0
0.151762307,-0.05374739,0.951570918,-0.593623716,-0.737154582,-0.517380134,0.698154308,-0.121161406,0.86513052,0
0.131704724,-0.05374739,0.201961595,1.748606061,-0.410047424,-1.323905954,-1.584973878,1.910242462,1.118466067,0
0.151762307,-0.05374739,-1.194154216,-0.496532037,-0.91287984,-1.655687663,-1.158202984,1.751490654,1.902897123,0
0.151762307,-0.05374739,-0.147867127,-0.547059757,-2.486003413,1.35951698,0.045533268,0.429726083,0.991857174,0
0.151762307,-0.05374739,-0.002655761,-0.345956386,-1.748877561,-1.046402502,2.177649575,0.026512013,1.001139625,0
0.145076446,-0.05374739,0.155222822,-0.393442544,-1.957923094,1.569345453,0.818268448,0.011114759,0.027051377,0
0.084903696,-0.05374739,-0.436206251,-0.379663154,1.2287429,0.956537656,-2.54766994,1.101165672,-1.123203129,0
0.151762307,-0.05374739,-0.451449565,-0.4834309,0.543806395,0.057847278,0.322339723,-0.271069183,-0.539167322,0
0.151762307,-0.05374739,-0.495414403,-0.334646767,-0.906242786,1.380055156,-0.793322319,1.423300228,-1.06187153,0
0.151762307,-0.05374739,0.194811381,-0.326158736,0.746257641,1.170388816,0.113882154,-0.134244376,-2.103641369,0
0.151762307,-0.05374739,0.400405296,-0.563393523,1.24257966,-1.555342765,0.436465789,0.204674139,-0.524777808,0
0.151762307,-0.05374739,0.217889623,-0.402228103,0.654182719,0.816421335,-0.481608477,-1.239643978,0.117476745,0
0.151762307,-0.05374739,-1.652069595,-0.586094546,-0.058086776,0.304624192,1.488845254,-1.350006746,-0.238589813,0
0.118333001,-0.05374739,0.724575468,0.713346904,0.649063767,-0.154583103,-0.917598303,-0.211468899,0.515936881,0
0.151762307,-0.05374739,-0.095732019,-0.310314976,1.052627173,-0.130742506,1.089680743,-0.666247633,-1.540998948,0
0.151762307,-0.05374739,0.38680221,-0.538076785,0.582506716,-0.428693643,-0.753207848,0.625732221,-0.132164547,0
0.158448168,-0.05374739,0.049093494,-0.182231655,0.397565452,0.871805034,0.460288973,-0.338208073,-1.359446372,0
0.158448168,-0.05374739,1.901570045,1.657056736,0.654182719,0.816421335,-0.481608477,-1.239643978,0.117476745,0
0.151762307,-0.05374739,1.901602317,1.656996808,0.10517962,0.933037146,-1.45752519,-0.430261641,0.832119518,0
0.158448168,-0.05374739,-1.599738053,-0.617916025,0.766552519,0.129339868,-1.442007058,1.180663625,-0.97681071,0
0.158448168,-0.05374739,0.287817484,-0.35838068,0.009587667,-0.431868327,0.662880987,-0.053545928,-0.165038359,0
0.151762307,-0.05374739,-0.027375634,1.557285183,-0.078580913,0.020563587,-0.983916059,1.881001715,-1.096170648,0
0.151762307,-0.05374739,0.43817403,-0.591070045,-1.833664653,1.211751196,0.407347311,0.543352707,-0.04932818,0
0.158448168,-0.05374739,-0.398162509,-0.493353696,0.676541813,-0.212095439,-1.147088964,0.784561836,-0.26155664,0
0.151762307,-0.05374739,0.553368808,-0.668478292,0.700824243,0.785286776,-1.466518435,0.297997278,-0.584874484,0
0.158448168,-0.05374739,0.43817403,-0.591070045,-1.259164324,1.359276108,0.815973069,-0.960071138,0.403351026,0
0.158448168,-0.05374739,0.40297999,-0.619838681,1.214980337,-0.650439703,-0.591545928,-0.0183728,-0.177209346,0
0.158448168,-0.05374739,-0.436601926,-0.284818451,-0.567408491,0.868876126,0.836472932,0.13024481,-1.162041817,0
0.024730946,-0.05374739,0.786857819,-0.502987424,0.407648208,1.597875846,-2.086372311,0.280280061,-0.485716405,0
0.158448168,-0.05374739,0.018706487,-0.559051859,-1.963373321,1.331888558,0.085963498,0.303137606,0.506613663,0
0.158448168,-0.05374739,-0.02327296,-0.497024158,1.133823221,0.13265639,0.664000961,-1.031067055,-1.106405517,0
0.158448168,-0.05374739,0.097862557,-0.360528246,0.27520883,0.404841671,0.957942817,-0.452572844,-1.189509787,0
0.165134029,-0.05374739,-1.773214934,-0.615302425,-0.323825091,0.721176199,1.241779193,-0.923965537,-0.567888138,0
0.158448168,-0.05374739,-0.182174405,-0.49618586,-1.908385548,2.906511991,-1.052261171,0.076971195,0.128889669,0
0.165134029,-0.05374739,0.632335459,1.641679011,0.344883515,0.194980292,-0.716852303,-0.128291569,0.308511474,0
0.165134029,-0.05374739,0.490476107,-0.438911569,1.196120957,-1.345858084,-0.871952531,1.024806262,-0.220776386,0
0.165134029,-0.05374739,-0.097971372,-0.568770897,0.654182719,0.816421335,-0.481608477,-1.239643978,0.117476745,0
0.158448168,-0.05374739,0.743804998,-0.495389865,0.832501711,0.772033183,-0.70481045,1.247515529,-2.448686122,0
0.158448168,-0.05374739,-0.225253884,-0.308587617,0.38122599,-0.223836925,-0.030856088,-0.014820474,-0.102816974,0
0.165134029,-0.05374739,-1.930681004,-0.606222862,0.455286626,0.144303679,0.800594659,-0.374830288,-1.105730585,0
0.158448168,-0.05374739,-0.132306712,-0.505911949,1.728351786,0.727659269,-0.23120402,-0.993853534,-1.421292224,0
0.165134029,-0.05374739,-1.930681004,-0.606222862,-1.360688143,0.294317407,0.886488842,-0.090602521,0.501732493,0
0.151762307,-0.05374739,0.40696761,-0.627550458,0.91672452,0.507256742,-0.672710239,1.064716701,-2.139906692,0
0.091589557,-0.05374739,-0.427738523,-0.211123674,-0.96611096,-0.60418521,1.178974797,-0.452986033,1.193960545,0
0.104961279,-0.05374739,0.015456899,-0.330164094,-2.23109526,0.471756359,-0.114698999,1.475983002,0.694986418,0
0.165134029,-0.05374739,-0.116229954,-0.47512618,-0.357478973,-0.850908201,0.981056209,0.554990659,-0.251503313,0
0.165134029,-0.05374739,-1.197111958,-0.550924106,-2.041276144,-0.030060775,1.096239461,1.475250704,-0.278968702,0
0.158448168,-0.05374739,0.286962994,-0.671892117,-1.308226564,0.362576462,1.122102186,0.498851673,-0.535282756,0
0.165134029,-0.05374739,0.414763252,-0.603840516,-1.402273019,1.049899434,0.661772098,0.349155957,-0.391903542,0
0.165134029,-0.05374739,2.578446704,-0.665359175,-0.200349342,-0.315688699,1.839942701,-0.320452377,-0.892293775,0
0.165134029,-0.05374739,-0.177744808,-0.562766033,-1.81763467,0.277136071,-0.01886374,1.447975466,0.185411949,0
0.165134029,-0.05374739,-0.454187019,-0.456687856,-2.160820267,1.049475479,0.146715069,-0.363303537,1.892115406,0
0.165134029,-0.05374739,-0.082012475,2.94997723,-1.046391265,2.354558816,-0.38516719,-0.760742322,0.066942914,0
0.165134029,-0.05374739,-0.610619002,-0.325166738,-1.410578421,0.340095489,0.326292748,-0.308900453,1.365008795,0
0.165134029,-0.05374739,-1.793851777,-0.675501945,0.205774347,-0.277447486,1.275770072,-1.155925561,0.113716679,0
0.165134029,-0.05374739,-0.059133473,-0.380858204,-0.563045234,-0.507930119,0.898674001,-0.130087735,0.476621195,0
0.165134029,-0.05374739,1.389003795,0.877763989,-0.950370431,0.115017177,1.198552514,0.12615733,-0.298925335,0
0.165134029,-0.05374739,-0.073515282,-0.508839294,-1.991813035,2.160226161,-0.124229701,0.414421892,-0.121411076,0
0.165134029,-0.05374739,0.750608646,-0.45714261,-0.24595311,0.475033263,-1.338095897,0.51105597,0.703975181,0
0.165134029,-0.05374739,0.243145482,-0.491806123,1.530801395,0.812873207,-0.981224928,-0.081187739,-1.653620647,0
0.158448168,-0.05374739,1.054304736,-0.314933722,0.777381077,0.627941851,0.020640426,-0.623119107,-0.900900337,0
0.165134029,-0.05374739,-0.087582795,0.644301895,0.983731393,-0.915462825,0.55662953,0.518180963,-1.395533331,0
0.165134029,-0.05374739,2.750788475,-0.680153124,-1.054594498,-1.594022419,0.917575566,0.800648839,1.188150925,0
0.165134029,-0.05374739,1.959088861,1.712225059,0.5137985,-1.743757804,-0.604138772,0.073062975,1.667900894,0
0.165134029,-0.05374739,-0.136447269,-0.53650665,-0.561016979,0.15353836,1.052816101,0.059580546,-0.574779123,0
0.165134029,-0.05374739,0.03273331,-0.287773293,0.904999755,-0.343277118,-1.392824225,0.154880044,0.521096206,0
0.151762307,-0.05374739,0.41617337,-0.491255484,1.374444811,0.720886781,-1.270115478,0.249546069,-1.394249611,0
0.17181989,-0.05374739,0.876980545,-0.661900227,-0.623495186,0.203539184,-1.079671112,0.784759996,0.665663506,0
0.058160251,-0.05374739,2.213604778,-0.658049273,0.055286074,1.162556111,0.323326761,-0.159174818,-1.48872737,0
0.165134029,-0.05374739,0.477741542,-0.558224136,-0.221827959,-0.533404524,0.309601505,0.236012955,0.174328468,0
0.118333001,-0.05374739,-0.126055887,2.954852613,-0.763311175,-0.024407852,0.539473439,0.056587615,0.264777206,0
0.17181989,-0.05374739,2.504691178,-0.618186057,-0.775499988,0.411345986,-0.219518138,-0.878918266,1.818849515,0
0.17181989,-0.05374739,0.104676027,-0.409018387,0.203002572,0.20654613,-0.528734352,-0.03867425,0.247804708,0
0.17181989,-0.05374739,-0.102924326,2.976641308,0.079554836,0.391902921,-0.439709994,-0.442959816,0.367539761,0
0.158448168,-0.05374739,-0.385266587,-0.458079614,-0.84026323,0.60619241,0.12331129,0.536645395,-0.310446027,0
0.138390585,-0.05374739,0.06615523,-0.652697281,0.900127481,-0.651516915,-0.094020923,-0.032458189,-0.19753886,0
0.17181989,-0.05374739,-0.135706431,-0.424841701,0.240530141,0.192240841,-0.636814381,0.430728587,-0.363844324,0
0.17181989,-0.05374739,-0.143520313,-0.489793926,1.315588493,0.605793902,-0.121637962,-0.889927154,-1.042057893,0
0.165134029,-0.05374739,-0.692741233,-0.404416561,0.242300102,0.593188866,1.176542754,-0.658063943,-1.353064096,0
0.17181989,-0.05374739,-0.60571235,-0.42450751,0.63391683,-1.317520787,-0.695059198,1.896897337,-0.737833612,0
0.17181989,-0.05374739,0.041067743,0.932079913,0.327049759,-0.61758202,-1.914591305,1.120110505,0.845407404,0
0.17181989,-0.05374739,-0.559081616,-0.555909475,-0.724392757,-1.012708614,-0.003925426,0.447017821,1.441532926,0
0.17181989,-0.05374739,-0.391313962,-0.439147054,-0.547264219,0.938252859,0.888261362,-0.780570449,-0.379202363,0
0.17181989,-0.05374739,-0.759697321,-0.543770019,-1.15351227,3.180486749,-1.733009111,0.476410792,-0.753929432,0
0.151762307,-0.05374739,0.003639964,-0.356813366,1.050274597,1.143685439,-0.831300031,0.475566275,-2.206894113,0
0.17181989,-0.05374739,-0.529558921,-0.430601209,0.164440314,0.14197894,0.389804547,-0.139602022,-0.523077429,0
0.17181989,-0.05374739,0.286687986,-0.611788483,-0.931916423,-0.023914175,-0.879182001,0.229379212,1.756582702,0
0.17181989,-0.05374739,1.666007248,3.218796601,-0.181441786,0.245200157,-0.123820427,1.248109506,-1.354932419,0
0.17181989,-0.05374739,-0.00944678,-0.311386643,0.759741918,1.124296005,1.236801571,-1.08322847,-2.062901476,0
0.17181989,-0.05374739,-0.324884038,-0.507968564,-0.664107296,1.06677395,0.511557316,-1.00666825,0.288064485,0
0.17181989,-0.05374739,0.475868399,-0.670674506,0.406503779,0.179157812,-0.277500593,-0.733726568,0.447865825,0
0.17181989,-0.05374739,-0.722645573,-0.58972482,-0.232156995,1.838687458,-0.442843514,-0.164999388,-0.947882281,0
0.17181989,-0.05374739,0.676624414,0.651204281,-1.081789207,0.4383998,-0.692746903,0.99089423,0.345650858,0
0.17181989,-0.05374739,0.500032643,-0.424472963,-2.775281435,5.713282498,-1.066093415,-0.718145603,-0.787311689,0
0.17181989,-0.05374739,-0.39913486,-0.276278952,0.654182719,0.816421335,-0.481608477,-1.239643978,0.117476745,0
0.104961279,-0.05374739,-0.181690334,-0.501362297,-2.290912269,0.649638996,1.175451737,-0.600474047,1.541754256,0
0.178505751,-0.05374739,-1.347413783,-0.427307242,0.654182719,0.816421335,-0.481608477,-1.239643978,0.117476745,0
0.165134029,-0.05374739,-0.001450495,-0.632620433,-1.427952871,-0.090352022,1.218084549,0.55298345,-0.02526754,0
0.178505751,-0.05374739,2.630946619,-0.196405869,-0.473152597,-0.224618166,1.305467986,0.355899206,-0.795461828,0
0.17181989,-0.05374739,0.313029846,-0.502168163,-0.896664324,-0.873896682,1.503924533,0.7514733,-0.374028007,0
0.165134029,-0.05374739,-1.409979561,-0.325791408,-2.389705239,-1.606976267,0.683862041,1.29515426,2.394353986,0
0.178505751,-0.05374739,-0.263769069,-0.442744191,-1.108698764,0.334307236,-0.214672138,0.779600005,0.290874761,0
0.178505751,-0.05374739,0.04674049,-0.541201542,0.437174234,-0.252517382,0.09214123,-0.496153759,0.195980079,0
0.178505751,-0.05374739,-1.500664931,-0.447336146,1.211270105,0.550738131,-0.396750048,-0.515876491,-1.122657524,0
0.17181989,-0.05374739,-0.006315054,-0.630257829,-0.718558238,-0.809568782,0.456889292,-0.039821688,1.337265919,0
0.178505751,-0.05374739,0.691876147,-0.424607626,-1.463319733,1.02858917,-0.030192504,0.554828944,0.08715429,0
0.118333001,-0.05374739,1.96100129,1.622114731,-0.172872112,-0.016600414,1.151762636,-0.685970619,-0.099160284,0
0.178505751,-0.05374739,0.45781046,-0.586009236,-1.705228567,0.55183704,0.998189364,0.654656488,-0.21460459,0
0.178505751,-0.05374739,0.52160255,-0.482521392,0.005410659,-0.510680283,0.004484036,-0.450071502,0.982355163,0
0.178505751,-0.05374739,0.302530424,-0.472179799,-1.125861701,-0.466779186,1.12953689,-0.197945532,0.929321765,0
0.138390585,-0.05374739,0.413767048,-0.653153444,-1.51094235,-0.484196286,0.303748804,1.908643271,-0.114135501,0
0.178505751,-0.05374739,-0.082938523,-0.344041485,-0.215635607,1.120546351,0.602780337,-1.297850495,0.037542733,0
0.178505751,-0.05374739,0.48401201,-0.404692234,0.015220636,-0.612572748,-0.352440548,-0.018688604,0.922026834,0
0.178505751,-0.05374739,-0.265075358,-0.422099078,-0.126812884,-0.582563313,0.269917478,-0.250942755,0.69957359,0
0.058160251,-0.05374739,-0.377236627,1.092684117,-0.611133673,-1.80892462,1.391065044,-0.423395579,1.772663323,0
0.178505751,-0.05374739,0.060199056,-0.525434631,-0.048842479,1.312098581,-0.140259749,0.445326415,-1.669240544,0
0.178505751,-0.05374739,2.531803342,-0.623888457,-0.744113607,-0.262653085,1.205809269,0.055344148,0.039363664,0
0.044788529,-0.05374739,-0.445549516,-0.410587816,-0.761809071,1.106691979,-0.188616005,-0.85639195,0.862890654,0
0.185191613,-0.05374739,-0.144033849,-0.49492665,0.654182719,0.816421335,-0.481608477,-1.239643978,0.117476745,0
0.185191613,-0.05374739,-1.625562168,-0.515191745,-0.663255908,1.179526903,-1.307051415,0.355569163,0.450094388,0
0.185191613,-0.05374739,-1.415488144,-0.513671669,0.940361615,0.147244859,-0.35717282,0.077309459,-0.986860238,0
0.185191613,-0.05374739,0.52129527,-0.539790748,-0.285077142,0.15655525,-0.535041795,1.333863357,-0.814738367,0
0.185191613,-0.05374739,2.721396268,-0.665827325,-1.353069079,0.988886893,0.464924649,0.631483307,-0.566691736,0
0.185191613,-0.05374739,0.344244685,-0.552866503,0.654182719,0.816421335,-0.481608477,-1.239643978,0.117476745,0
0.185191613,-0.05374739,-0.587756838,-0.414948516,0.519168084,-0.641379585,-0.263042228,1.02096678,-0.767230795,0
0.185191613,-0.05374739,-0.699602408,-0.36131578,1.169516036,0.032291061,-1.348057354,-0.648958438,0.608861918,0
0.185191613,-0.05374739,-0.23725182,-0.507669625,-1.124630723,0.465504374,0.108728207,0.904881362,-0.306129459,0
0.185191613,-0.05374739,-0.701998909,-0.393343132,2.250605317,-0.783453891,-0.783448547,-0.245219808,-0.84838578,0
0.185191613,-0.05374739,0.429427084,-0.599121653,-0.279325188,-2.994381426,0.843095777,1.342415653,1.198591113,0
0.185191613,-0.05374739,2.165507801,-0.504400333,0.654182719,0.816421335,-0.481608477,-1.239643978,0.117476745,0
0.185191613,-0.05374739,-0.977846205,-0.24694487,-1.933989691,-0.418420532,0.017769386,2.358742075,0.084855662,0
0.185191613,-0.05374739,-1.941187441,-0.610315645,-1.055603604,1.03365214,2.175746413,-2.016432844,0.279553605,0
0.185191613,-0.05374739,0.059414722,-0.438665509,-0.992242529,-0.242649446,-0.209139259,1.362448255,0.131790997,0
0.185191613,-0.05374739,0.458528849,-0.594061549,1.239495836,0.078273177,0.021800731,-0.778337362,-0.665617637,0
0.185191613,-0.05374739,-0.1455492,-0.46427766,-1.35520556,1.116724693,-0.975965951,1.075846621,0.213852143,0
0.178505751,-0.05374739,0.557419567,-0.651475438,-0.20562384,-1.076304994,-1.364729483,1.202394585,1.423200108,0
0.185191613,-0.05374739,-0.418924228,-0.147131014,-0.612669727,-0.623320281,0.918789294,0.329673596,0.114401965,0
0.185191613,-0.05374739,0.117772593,-0.339304996,0.277786068,-0.022870953,-0.080845811,-0.483467789,0.426326264,0
0.185191613,-0.05374739,-1.712765036,-0.635328509,-0.144927388,0.963325218,0.044653028,-0.262677924,-0.547709602,0
0.185191613,-0.05374739,-0.245722355,-0.26611785,-0.775895916,0.418940712,1.090896096,-0.561733125,0.104209637,0
0.185191613,-0.05374739,-0.570856459,-0.344078852,-0.691456774,-0.152714525,-1.440431505,0.923994014,1.402190595,0
0.191877474,-0.05374739,0.092182795,-0.338623218,1.253751517,0.705607518,-0.490045128,-0.494976827,-1.234360642,0
0.191877474,-0.05374739,0.426756978,-0.460905433,0.6333224,0.802986196,-0.894307392,-1.112240501,0.489955273,0
