GlobalID,Detection Date,Notes,Lab Status,Lab Comments,Submission Date,Latitude,Longitude,FileName,FileType,S_0,S_1,S_2,S_3,S_4,max_pos,max_val,index
{E839F3CB-1636-4C2A-B175-42DF580CEFBA},2020/5/14,"The hornet was about 2 1/2 - 3” long, yellow, black with green tint.  Wings were about 2-3 “ long.  Never seen anything that big before.  It was resting on our palm tree and then it took off.  Not enough time for a pic. We’re in Sumner wa",Unverified, ,2020/5/14,47.19893,-122.239585,,,,,,,,,,
{39FFB125-75E0-4317-A4F3-260CDC06A030},2020/5/14,"I was at Point Defiance, adjacent to the pavilion near the rhododendron garden when the possible Asian hornet passed me.  This is by no means a positive identification.  What I saw was a large flying insect that appeared light orange.",Unverified, ,2020/5/14,47.30775,-122.523616,,,,,,,,,,
{69CB8F8E-1828-419C-A03E-E559211FD7BF},2020/5/12,I’ve seen a lot of bees. I spend a lot of time hiking in the woods. I am 99% positive that it is the Asian giant hornet. I have no photos,Unverified, ,2020/5/14,47.378451,-122.944577,,,,,,,,,,
{4C3E63E3-F727-4BB0-B346-D367BE02246B},2020/5/14,Was on my back porch and saw my puppy bouncing around something huge and yellow. Took a closer look and realized it was a wasp and immediately took him in. It’s been raining so it couldn’t fly so was able to get close. It was over an inch long. I too,Unverified, ,2020/5/14,48.112215,-122.172661,,,,,,,,,,
{23A819C1-3CD5-40FD-BE63-E9F9649D9F88},2020/5/10,"Guemes Island @ about 1300hrs one landed hard on the table on my deck, saw it from its topside & flew south. After verifying with photos it was definitely Asian hornet. Happened too quick to get photo.",Unverified, ,2020/5/14,48.570304,-122.648863,,,,,,,,,,
{9F5E8DE6-2505-4EF9-BDAD-DB1D26F1CA54},2020/5/14,Lutz Florida,Unverified, ,2020/5/14,47.62984,-120.68945,,,,,,,,,,
{E9E63212-6325-4377-A8F2-5FE569399FF7},2020/5/14, ,Unverified, ,2020/5/14,47.183252,-122.203503,,,,,,,,,,
{5F8F1A3B-EF16-4F1C-951E-581C40EC588A},2020/5/14,"Outside gardening when I saw a giant hornet (2 inch) come up to a honey bee and attacked it in the air, took it down to the ground and continued attacking it. I caught it for a moment but it got away so quickly.",Unverified, ,2020/5/15,48.421451,-122.666603,,,,,,,,,,
{02B30884-3FFE-4155-97B7-3921FCD5D62F},2020/5/15,"I live in Bow (in the flats) and was shocked to see an Asian hornet land on kitchen window screen from the outside. It stayed a few seconds and then flew off. Not enough time for a picture, but as farmer we are very familiar with what’s out here and wh",Unverified, ,2020/5/15,48.545183,-122.428427,,,,,,,,,,
{7DD2223F-710D-4C0B-BAA5-2521F225FE47},2016/7/1,I wanted to contact somebody here or have somebody contact me because I have a sighting that is indeed very old and would explain what has been happening to local bee populations as far back as 2016. At 1609 Fairview avenue in Seattle Washington 98104 th,Unverified, ,2020/5/15,47.634077,-122.327433,,,,,,,,,,
{ABE7FBE3-52AB-4A7E-B8A4-80CA98D222D5},2020/5/15,Found dead on my deck - see photos:  ,Negative ID,Thanks for your submission! This one is a bumble bee.,2020/5/15,48.96534,-122.78823,,,,,,,,,,
{C9FDE868-2423-4484-8B02-C60B7EF9DF89},2020/5/12,"spotted three with yellow faces and yellow stripe about two inches on the wetlands path of Douglas Carter Fisher Park in Vancouver, WA",Unverified, ,2020/5/15,45.660528,-122.619079,,,,,,,,,,
{2196E9AA-8EAA-4AC9-B5FA-CFC694EA6C3A},2020/5/15,"Flew off too quickly to get a good look at it, but appeared to be about 2 inches in length and had a red underbelly.",Unverified, ,2020/5/15,48.01479,-122.06411,,,,,,,,,,
{0D607BE2-F198-43F7-8B71-EE3AABF94A19},2020/5/16,"I'll try to get a picture. It was about 2"" long and it's body was round (fat). It was orange and black. Below the thorax, it was orange and black, alternating stripes. It was flying alone, looking for a spot to nest, I suspect.",Unverified, ,2020/5/16,48.909588,-122.67764,,,,,,,,,,
{A6DDCA1F-81AB-4981-B683-E6DABDE0593B},2019/8/15,We saw 4 or 5 of these very large yellow faced hornets feeding on nectar in my neighbors yard as we were talking. At the time we had no idea what they were and took no photos,Unverified, ,2020/5/16,46.457758,-119.02963,,,,,,,,,,
{EB17DAE4-6397-4E44-A6CD-E7D58DA60020},2020/5/11,I had seen another one in my neighborhood in April.  Sorry no photos but smashed it.,Unverified, ,2020/5/16,47.510271,-122.020286,,,,,,,,,,
{107A6978-F622-4E59-BC9F-3E40D403EE2E},2020/5/17,"Was about 2 inches long. Orange face, big abdomen, dark wings. Flew into my garage, and then flew out. Wasn’t able to take a photo because I didn’t have a camera or phone.",Unverified, ,2020/5/17,47.805899,-122.241262,,,,,,,,,,
{30CAB426-7DFB-4A93-840D-2925BED86F56},2020/5/17,"Was about 2cm long but very “fat” looking, we trapped it and tried to squish it but it wouldn’t die so we managed to flush it down our trailer toilet",Unverified, ,2020/5/17,49.05246,-118.21022,,,,,,,,,,
{0878C602-0ED4-4396-9143-6A38B6577277},2020/5/17,"Found sitting on a deck planter.  Sprayed and trapped.  Hornet about 1 inch long, with markings similar to descriptions online.  Larger than any hornets or wasps commonly seen on our property.  We kept the specimen if needed.  No photo.",Unverified, ,2020/5/17,46.854602,-122.610493,,,,,,,,,,
{801A5795-EC70-4C20-85B3-BC452B0AECB4},2020/5/17,"Landed on both me and my husband. Sat still on my shoulder, long enough for me to wriggle out of my sweatshirt. Then attempted to photograph it but it flew off. It was very large with an orange face",Unverified, ,2020/5/17,45.550748,-122.559399,,,,,,,,,,
{34775317-F6A2-41F8-B3E7-63463C221B51},2020/5/17,Seen outside our third floor window at an apartment complex. A wasp nest has been spotted near sighting at apex of roof’s eave line.,Unverified, ,2020/5/17,47.662843,-117.188122,,,,,,,,,,
{FFCF73D5-EC41-4EE3-A3A6-2DCD831E4D92},2020/5/17,"Unable to capture a photo, solo flying bug hovered through our garden, approximately two inches in length. We have a number of large flies, bees, and hornets in the area but I’ve never seen one that looked like this. Will attempt to grab a photo should",Unverified, ,2020/5/17,47.436259,-122.038348,,,,,,,,,,
{63792B28-DC25-44FA-8E09-0CFB87D58F01},2020/5/18,"Was in my backyard observing the bees in the garden and as I was heading inside, saw a GIANT bug flying into the rhododendron bush. It had a bright orange and black head and less bright orange stripes. I had my baby with me so I ran inside but have been",Unverified, ,2020/5/18,47.560433,-122.273675,,,,,,,,,,
{F68AE3CE-D12A-4B2D-8FB3-A1DA9A358E12},2020/5/18,Big orange headed bee,Unverified, ,2020/5/18,47.309315,-122.36229,,,,,,,,,,
{342A26DF-C57B-4684-BB46-A9B03CEE57A9},2020/5/18,He was huge wasn't afraid of me he had distinctive blk and orange features,Unverified, ,2020/5/18,47.665121,-117.305353,,,,,,,,,,
{4F1D4A58-1A00-4E4B-A587-28A7CF6470E2},2020/5/18,"I was unable to get a photo, it flew away before I could get to my phone. But, it was on my kitchen window and it was over an inch in length, was a dark color, the legs were long and looked hairy or serrated, the body wasn't fat, and the sting stuck out",Unverified, ,2020/5/18,48.772424,-122.492664,,,,,,,,,,
{3737F6C0-0D28-4764-8381-AD37FF007ACA},2020/5/18,"Seen on back deck, went inside to find something to capture it and came back out and it was gone",Unverified, ,2020/5/19,47.06272,-122.700687,,,,,,,,,,
{3758B5DB-CE27-4517-B937-958B3D78AB80},2020/5/19,It flew into my humming bird feeder. Seemed to be large and dark.,Unverified, ,2020/5/19,47.92037,-122.418026,,,,,,,,,,
{6BC95B60-7A8E-49B9-9816-7FFED227B534},2020/5/19,Was on my windshield as I entered my car to pickup m son from school,Unverified, ,2020/5/19,47.680155,-117.43123,,,,,,,,,,
{1591E73E-CC34-4C3A-B398-B4355D69F774},2020/5/19, ,Unverified, ,2020/5/19,46.232395,-119.0982,,,,,,,,,,
{0B4A6A3B-8B1C-4DC2-B55C-39EE0F802F8E},2020/5/20,"At Douglas Carter Fisher Park, Vancouver, WA",Unverified, ,2020/5/20,45.660527,-122.619105,,,,,,,,,,
{58257BA3-C4BB-4742-8F3C-4E870D3A3815},2020/5/18,Driving a tractor it bounced off the windshield.,Unverified, ,2020/5/20,48.515512,-122.129944,,,,,,,,,,
{9C1691FF-594A-40C2-A9D4-08C285292327},2020/5/15, ,Unverified, ,2020/5/20,47.19174,-122.17064,,,,,,,,,,
{A51393EB-92F7-47E8-B4DC-EDC766F27CA6},2020/5/20, ,Unverified, ,2020/5/20,47.194781,-122.167289,,,,,,,,,,
{15431DE5-10B1-4AFD-8E49-5483386EAA15},2020/5/20,I don’t remember the date. I just remember seeing it on my railing and knew it was something I didn’t want to mess with. I had no clue at the time what is was. A couple others in town have seen them also.,Unverified, ,2020/5/20,47.009562,-124.158188,,,,,,,,,,
{7BCEC941-4C05-49D4-8D71-9E7A962C1906},2020/5/16,"Unfortunately, no photo, but I don't know what else this creature could have been.  It was much larger than regular hornet, bee, wasp.  It was dark gold and black with a very loud buzz.  It was violently attacking a smaller insect.",Unverified, ,2020/5/20,48.145111,-122.511066,,,,,,,,,,
{FA205CFF-9B8D-4771-8670-64D334ED785D},2020/5/20,"Large hornet landed on a ""medical waste management"" employee's helmet. Coworker first thought it was lighter. Another was seen flying, when they realized what it might be, all workers fled the area.",Unverified,"If you see it again, try and get a photo. Then, visit us again!",2020/5/20,47.530665,-122.336258,,,,,,,,,,
{481AD543-5EE5-4FF2-96CF-1AEC2B6CFF11},2020/5/20,"I heard one on the 17th, and then saw and heard one on the 19th. This is in the woods behind Cypress Place Condos",Unverified, ,2020/5/21,48.726825,-122.477416,,,,,,,,,,
{F492F726-20F4-4C9A-B546-F9523DD2236F},2018/7/7,"We saw one of these two years ago in Anacortes.  We had arrived at the Ferry Terminal and were driving the shrimp shack.  My teenage daughter was driving, when she complained about something stinging her in the back.  We almost crashed, but I was able to",Unverified, ,2020/5/21,48.498989,-122.676417,,,,,,,,,,
{84226056-EA44-4379-AF06-A45F9CD774B4},2020/5/7,Unsure of the date and time. My son seen it. It was a couple weeks ago. Black and reddish. About 2 in.,Unverified, ,2020/5/21,48.427678,-122.595047,,,,,,,,,,
{70A2D752-1CAC-48B6-BA07-E90C283F77B1},2020/5/22,A large Hornet can be seen entering and leaving a structure west of my property line. My address is 3049 Main St Custer wa.,Unverified, ,2020/5/22,48.91711,-122.646369,,,,,,,,,,
{9652FE6F-A48A-4A04-B55A-45E1E55AB339},2020/5/23,I thought I saw a couple of them swarming around a bush in my front yard,Unverified, ,2020/5/23,48.9089,-122.743711,,,,,,,,,,
{3B42F3BF-C221-4727-8662-FC5571E738E3},2020/5/24,"Dead in pool large bee, twice size of my thumb...doubt it is this, but largest I have seen!",Unverified, ,2020/5/24,47.662587,-122.166421,,,,,,,,,,
{75FFF36B-EABD-43A2-88A8-F4451584945E},2020/5/24,I saw the Asian giant hornet thru a large picture window from about 6 inches away. I was inside a home; the hornet was outside. It was about 1.5 inches long and had orange on its head.,Unverified, ,2020/5/24,47.564131,-122.157248,,,,,,,,,,
{B7F038C1-B25D-4ED5-AF7F-04CB3C3C7F0E},2020/5/19,I do not have a picture. Maybe two weeks ago I saw the largest hornet I have ever seen and I thought it might be one of these hornets. I tried to kill it with a fly swatter and thought I hit it very hard but there was no sign of it. Later on I saw one in,Unverified, ,2020/5/24,47.309315,-122.36229,,,,,,,,,,
{E2D77F69-2A4E-4468-8A6A-330E401D34AE},2020/5/19,inside bird house  saw a swarm of them outside the entrance got stung when mowing next to the nest very aggressive and large,Unverified, ,2020/5/24,48.08104,-123.105015,,,,,,,,,,
{B7AA4C64-42E5-466F-987C-BD30C70D86F6},2020/5/24,Crawling on my sweater i got scared took it off and started jumping on it. Dont know where it is but it was on me.,Unverified, ,2020/5/24,47.336523,-122.056926,,,,,,,,,,
{0BB2991E-3D85-46B3-8D5A-971FC6CAD58D},2020/5/24,It was flying and hitting our florescent lights in the garage,Unverified, ,2020/5/24,48.494223,-122.615667,,,,,,,,,,
{7805618B-AF00-4A00-9B19-A7F8B9AF49F8},2020/5/25,"It was very big, like big enough to catch my attention and be in awe that it was a bee. It kept coming back over and over and over",Unverified, ,2020/5/25,47.76137,-122.20562,,,,,,,,,,
{67F27CE1-0645-466E-A611-2885780ABF95},2020/5/24,"No picture. It flew away. Not positive, but definitely looked like one. The only other possibility is maybe a safely? Huge huge thing. I'm not afraid of bees,hornets, etc. Th 9i8 s guy was weird looking and very large.",Unverified, ,2020/5/25,47.510474,-117.576357,,,,,,,,,,
{20642A88-76CC-47E1-8F7B-AF271082C083},2020/5/25, ,Unverified, ,2020/5/25,47.510572,-117.577497,,,,,,,,,,
{2ED7F619-A60F-4418-AA49-053C006920C9},2020/5/19,We saw a huge wasp,Unverified, ,2020/5/25,47.682276,-122.311269,,,,,,,,,,
{AE980D8F-2C79-4287-80F2-826DA943BD7F},2020/5/24,A friend had a medical emergency and the ambulance came to the campsite once loaded into the ambulance he noticed a Asian hornet on the blanket they took the blanket outside the ambulance and shook it off and proceed to the hospital.,Unverified, ,2020/5/25,48.904918,-122.755941,,,,,,,,,,
{9457CB27-93B0-4AC5-AE32-1C947884C232},2020/5/26,"Was orange and about am inch long, working the buttercups in my yard.",Unverified, ,2020/5/26,48.978787,-122.719183,,,,,,,,,,
{9D3ECF89-74B3-4153-910B-61C6778AE3F7},2020/5/26,I was cleaning out ivy underneath our laurel hedge and think I saw one on the fence behind the hedge.  I didn't have my phone so couldn't get a picture.  It was 1 to 1.5 inches long and had the balck and yellow stripes on it's back.  It flew away before,Unverified, ,2020/5/26,47.577402,-122.28934,,,,,,,,,,
{5DFAF39F-5189-487B-A175-24181A8BFAEF},2020/5/26,I have caught a very large bee/ hornet,Unverified, ,2020/5/26,48.948935,-122.460942,,,,,,,,,,
{1D411BC5-4336-461F-A409-C06DE1AC77D5},2020/5/27,This is the last time i will tell you. I have seen these bees on my property for least 25 years. They are not suddenly NEW to here,Unverified, ,2020/5/27,48.007309,-122.086087,,,,,,,,,,
{39455B1E-2258-4836-808B-7C01F0A9F6E3},2019/8/22,"Lazy, lethargic murder wasp in parking lot, it was by itself",Unverified, ,2020/5/27,46.65404,-120.53113,,,,,,,,,,
{5A1BF997-39E2-41C1-A3EE-E080F2FFFBD2},2020/5/26,"Seen through my first floor apartment window. Whole face orange. Dramatic black eyes.  Back end curled.  About an inch and a half long. It ""attacked"" my window.  Bugs fly into windows, but this came at it 3 times. I'm sorry I didn't get a picture. But th",Unverified, ,2020/5/27,47.608254,-122.312614,,,,,,,,,,
{0D1EEEBD-92A6-479E-B0D2-65AA9327BDF2},2020/5/27,A very large wasp flu by me while I was in my backyard about 5 feet away. It was bigger than any beer wise by Everseen as it flew its wings made a flutter and sound as opposed to a buzzing sound it was somewhere to close to 2 inches long could not get a,Unverified, ,2020/5/27,47.84376,-122.197823,,,,,,,,,,
{1D3831EA-BE54-4643-B33C-471D7BC08044},2020/5/22,"landed on my window frame and then took off, got a good look",Unverified, ,2020/5/27,47.678766,-122.369791,,,,,,,,,,
{BC3F6279-D53E-4DA3-A9FD-664F125E54D2},2020/5/27,"Hit windshield and stayed on wiper for two seconds.  Wa. highway 20, about MP 76, red cabin creek",Unverified, ,2020/5/27,47.954596,-120.997067,,,,,,,,,,
{D31FBA8F-EB94-45B8-8300-87E358348D92},2020/5/27,Flying around backyard 26th. Found on car windshield 27th,Unverified, ,2020/5/28,45.821125,-120.826495,,,,,,,,,,
{AF5F1AC0-EAAD-4F65-8A80-DE2C902778F4},2020/5/28,Hugh hornet at first I thought it was a big moth cause the wings were so big then I saw the stripes my dog ate it before I could stop her,Unverified, ,2020/5/28,47.757443,-117.344623,,,,,,,,,,
{69A50811-D61D-4FCB-9D8B-87B547F8218A},2020/5/28,Briefly saw a single hornet resting on our porch that was 1-1.5” long. This hornet most resembled pictures of the Asian Giant Hornet pictured on your website. Possibly related was a massive colony/swarm of bees that seemed to be relocating 3 weeks ago.,Unverified, ,2020/5/28,45.692676,-122.696966,,,,,,,,,,
{1F71BA5C-3251-4BB4-B694-4C62C399625C},2020/5/28, ,Unverified, ,2020/5/28,47.081736,-122.2808,,,,,,,,,,
{05C65EFE-2F15-4D91-BCE5-BBAD9F0A9253},2020/5/28,Hovered over our newly filled pool and landed and then flew up into our neighbors tree,Unverified, ,2020/5/28,45.618621,-122.508845,,,,,,,,,,
{5F32ACCB-9189-4400-B20F-F75292775687},2020/5/28, ,Unverified, ,2020/5/29,48.37991,-123.71614,,,,,,,,,,
{945B575B-41B2-408E-A2A9-B1F3C12CA628},2020/5/29,"No photos,however, I did research this after destroying the nest. They were very aggressive. My place is 7 miles west of packwood.",Unverified, ,2020/5/29,46.61019,-121.66939,,,,,,,,,,
{06780761-9F24-4793-83E4-E2D9B4430E2E},2019/9/1,"Sucia Island, Shallow Bay south end near marsh. Was maybe 50’ from the shore and this very large orange and black hornet flew at me.  There were several of us and I noted that I had never seen this variety before.  It flew past my head so I did get a g",Unverified, ,2020/5/29,48.760013,-122.913326,,,,,,,,,,
{0D87B50B-6A80-430F-B8D8-089BA7A93BD7},2020/5/29,Did not see the hornet. I found several decapitated bees on my deck,Unverified, ,2020/5/29,48.933477,-122.789643,,,,,,,,,,
{C6CD6D2D-04FF-47A6-BB47-37B6268E6CE6},2020/5/29,Curious if this might be a murder hornet,Unverified, ,2020/5/29,49.21687,-122.6053,,,,,,,,,,
{3DCE6709-A9B7-42AC-A30E-1F711380CDAA},2020/5/29,"Flew slowly by me 2"" orange feet hanging",Unverified, ,2020/5/29,47.12382,-122.186254,,,,,,,,,,
{BCCB7E67-84FD-4983-BB36-30FEA359135F},2020/5/29,"I tried to get a photo but they wouldn't stay still long enough.  I could see the orange on him from several feet away, it was very bright. They looked like a wasp almost except they were orange, and long.  There were several, too many to count hovering",Unverified, ,2020/5/29,47.32517,-122.352557,,,,,,,,,,
{D67566F6-F4D8-4571-A965-0D4C5BCA417D},2020/5/29,We found what looks like a dead Asian Hornet.,Unverified, ,2020/5/29,48.198246,-122.117404,,,,,,,,,,
{8CA9D745-B8A9-4BEC-B2F5-018CE0B2857B},2020/5/29,I have it in a plastic bag. It would not let me add a photo.,Unverified, ,2020/5/29,48.198246,-122.117404,,,,,,,,,,
{5A33A14D-DA18-4404-8DA9-831E6A90E705},2020/5/28,"I was watering and it flew into the stream of water after which it crawled on the ground.  I've never before seen such a large hornet and wish I'd had the presence of mind to take a photo, instead I got a jar and tried to capture it but it flew away.",Unverified, ,2020/5/29,47.513461,-122.254553,,,,,,,,,,
{CED67FD5-6E2A-4AAB-AC41-F19C50B698A1},2020/5/29,I believe i seen this hornets on my front yard,Unverified, ,2020/5/29,47.308803,-122.368606,,,,,,,,,,
{230F6AB0-FAD4-4483-8A20-CB516C0930AF},2020/5/28,"Approximately two inches long, on our front door. Didn’t get a picture but will try. Very dark in color yellow and black stripes with yellow head",Unverified, ,2020/5/29,47.035591,-122.829828,,,,,,,,,,
{CEE544E3-6A81-4A66-B706-0A690FEA0695},2020/5/29,There was a very large hornet in my neighbor and my yards.,Unverified, ,2020/5/29,47.938131,-122.233734,,,,,,,,,,
{8A0D127E-929E-4614-8E55-4F2DCE420C42},2020/5/29,"Saw several in the last few days.  On zoomed just 3 feet away from me so I got a really good look. At first I thought it was a really big bumble bee, but it had way too much orange color in it.",Unverified, ,2020/5/29,47.675522,-117.16365,,,,,,,,,,
{7E298AF5-B353-4EA0-BC83-34AB464F9965},2020/5/29,I just reported the hornet a few minutes ago and forgot to mention that the hornet was 1.5 inches long and we have it in a plastic bag in the refrigerator at Twin Falls Hydro.,Unverified, ,2020/5/29,47.444806,-121.687647,,,,,,,,,,
{CD1B193C-F5ED-4E1E-BD89-20BC366245A7},2020/5/23,I saw one fly by my garden in Bitterlake area of Seattle.,Unverified, ,2020/5/29,47.60357,-122.32945,,,,,,,,,,
{219D4111-BAE4-4D55-8B31-4BCD075531D0},2020/5/29, ,Unverified, ,2020/5/29,47.921738,-122.123279,,,,,,,,,,
{9C39958F-471C-43D4-8CB3-89990DBB7F0F},2020/5/29,"Hornet was about to fly in boat, started to engage it with stick. Flew off , not the normal hornet quite large.",Unverified, ,2020/5/30,47.527488,-122.313109,,,,,,,,,,
{084C8A69-D64C-4C1B-8E23-912E1137247E},2020/5/16, ,Unverified, ,2020/5/30,48.75235,-122.47122,,,,,,,,,,
{64DEA1FB-F906-4B7B-A7C3-DDB59B7D2319},2020/5/24,Was sitting on a leaf.  Located North of the Arboretum interpretive center in Seattle.,Unverified, ,2020/5/30,46.159695,-120.5789,,,,,,,,,,
{F318A8EC-E6D5-44B1-80EA-D437ECAF29C9},2020/5/21,I live right across the street from dash point State Park trailhead when I was out on my Lanai 1 these killer bees and got in close I got a good sighting it sounded like a 747 blazing off. I would suggest setting traps out in dash point State Park!,Unverified, ,2020/5/30,47.62984,-120.68945,,,,,,,,,,
{AE30F73C-3FA4-44A0-8C80-F157C1265183},2020/5/30,I am fairly certain we just saw one here in Spokane Washington in my backyard my dog was chasing it from about 20 feet away it look like it was 2 to 2 1/2 inches long possibly could have been a bumblebee didn’t look hairy or fuzzy I tried to get a pict,Unverified, ,2020/5/30,47.654513,-117.347817,,,,,,,,,,
{4E19A03F-88D4-4294-8D78-0812E39667A9},2020/5/28,"Hornet was more Orange than usual, appears to be a new breed, had a couple get in my car when window open. Near Penders Canyon",Unverified, ,2020/5/30,48.09955,-121.39094,,,,,,,,,,
{D1192BFA-5B5A-43FC-8FD9-D3F90B9D551A},2020/5/30,"Large about 2 inches, interested in reddish exposed insulation, did not attack nearby dog, was not seen again after bringing the dog back inside.",Unverified, ,2020/5/30,48.99257,-118.510126,,,,,,,,,,
{46B1C49A-8ABA-4D09-85D5-EA1FF5DCA368},2020/5/30,"I saw what appeared to be one of those killer Hornets, I work for a preschool and we are outside a lot with the children especially on nice day and I've seen a lot of different types of bees and this one was a new type of be. It stood out because it was",Unverified, ,2020/5/30,47.736186,-122.352744,,,,,,,,,,
{A772B2D5-A18D-4A7E-AE8F-A09F6378F1DD},2020/5/27,"It cames 2 or 3 days in a row, banging on my window screen.",Unverified, ,2020/5/30,47.551356,-122.176917,,,,,,,,,,
{9D8D015E-F17C-49C1-BB33-6BA91CD34F48},2020/5/13,We have seen them 2 times on Rosario Crest Lane 98221,Unverified, ,2020/5/30,48.421249,-122.664484,,,,,,,,,,
{FA174F57-9A79-479B-BD22-11B0E473D211},2020/5/28,"I was watering my garden and heard the loudest buzzing. It wasn’t like a hummingbird’s wings, but like an insect, but just as loud as a hummingbird. I heard it coming toward me and I ducked, when I looked up a HUGE (2+ in) insect flew above me. It lo",Unverified, ,2020/5/30,48.795624,-122.480752,,,,,,,,,,
{90E5EBA8-27B8-424E-A0E9-0E64478ED71F},2020/5/23,We noticed the abnormally large hornet on a bush that was also filled with large bumblebees. We noticed because the hornet was the same size as the big fuzzy bumblebees.,Unverified, ,2020/5/30,48.32114,-118.127398,,,,,,,,,,
{76CB29A8-8EEF-4C4E-A9F8-2D674CF66AFC},2020/5/28,"The hornet was flying like in slow motion right pass me and was large, not like a wasp or yellow jacket.  Sorry no photo.  The area was a Supply yard.",Unverified, ,2020/5/30,48.4586,-122.328719,,,,,,,,,,
{B02A17F0-D7EF-498C-97B7-55EF4C7C7B83},2019/9/20,My girlfriend who is from another state asked me what type of bee it was in my backyard in Kirkland on a log. It was nothing like anything I've ever seen before. Most notible was the orange colored head and the size of it. We've both been seeing news of,Unverified, ,2020/5/30,47.718207,-122.237169,,,,,,,,,,
{DDDEA5F0-4935-4220-99D2-56759F228BCB},2020/5/29,Saw 2 small holes on our property with one still being dug and took a photo of the large insect I didn’t recognize.,Unverified, ,2020/5/30,47.822319,-122.356278,,,,,,,,,,
{934FE24A-5015-4B83-B45F-62E1BB444EA2},2020/5/25,Seen landing on porch near yellow jacket which quickly took off.  Tried to confine but was not successful.  It was over double the size of yellow jacket.  Didn't have means for photo. size,Unverified, ,2020/5/30,48.268097,-122.234612,,,,,,,,,,
{9AFF6721-4CE3-4533-8443-FDB0B6E3D82E},2020/5/30,Found near window making a loud noise had to close my window,Unverified, ,2020/5/30,47.240828,-122.523386,,,,,,,,,,
{30473C97-1005-4680-A478-41FD84865C0A},2020/5/30,Yellow and black 2 inches long.,Unverified, ,2020/5/31,47.838772,-119.813459,,,,,,,,,,
{5423E400-FEAA-4869-8F7E-0B6919139D21},2020/5/29,"sorry no photo, it surprised me. It was very large,very fast,approx. 2"" length. sounded like a bee except in a lower octave. It had landed on some wood rounds drying in my driveway that have a lot of sap oozing from them. hornet shaped body (skinny waist",Unverified, ,2020/5/31,47.30324,-122.105026,,,,,,,,,,
{2AB91D4B-5EFA-49D8-9AE9-1FF0D1D653F9},2020/5/31,Found floating in my kids water table. Unsure of species.,Negative ID,"It's hard to tell, but the length, coloring, and wings do not appear to be the asian giant hornet.",2020/5/31,48.783888,-122.522103,ATT327_94C32EDB-5AFB-41F1-80B6-8A46B171D782.jpg,image/jpg,-7.3849196434021,-4.700711250305176,1.77006196975708,12.395257949829102,-1.3764197826385498,3,12.395257949829102,2444
{56852749-7539-4E38-AA01-8644B6DFF6FF},2020/5/31,"Looks like a big yellowjacket, but yikes!",Negative ID,That is a yellow jacket.,2020/5/31,48.485599,-122.360717,ATT328_824BE6C3-3A1A-439B-80AC-FB7C38DFA9E1.jpg,image/jpg,-5.9234299659729,-2.826669454574585,2.0677318572998047,-1.2929389476776123,8.804970741271973,4,8.804970741271973,2455
{584251F7-F5A4-4E15-A1CF-75F20C5E1987},2020/5/31,I’m pretty sure I saw a killer hornet in Monroe on Ben Howard rd. I only noticed because of the size and what looks like fangs on the head. I’m around hornets everyday day during the summer and I’ve never seen a hornet this size.,Unverified, ,2020/5/31,47.842816,-121.96933,,,,,,,,,,
{9F28C97C-EFA6-4AE7-A13E-59AC6148F406},2020/5/30,Chambers Bay Golf Course,Negative ID,That's a native elm sawfly! Notice his clubbed antennae.  ?from=24,2020/6/1,47.18676,-122.57624,ATT329_E7E98AE5-3C82-4CA1-B2D8-B4CF21FA8481.jpg,image/jpg,-15.038413047790527,-4.56417179107666,2.545607566833496,7.523805618286133,9.598998069763184,4,9.598998069763184,2466
{945AAD92-21A0-488D-BA3A-797699E5C98A},2020/6/1,We saw these giant insects and wondered if they are the killer hornets. Some friends on FB think they are just giant bumblebees. I'd sure like to know! We live in Shelton WA.,Negative ID,"That's a bumble bee. Remember, bees are hairy and fuzzy, hornets are sleek and hairless. Check out this cool website:  ",2020/6/1,47.291543,-123.169173,ATT330_hornet side.jpg,image/jpg,-13.404224395751953,5.171963214874268,9.626596450805664,5.108797550201416,-5.597618103027344,2,9.626596450805664,2474
{945AAD92-21A0-488D-BA3A-797699E5C98A},2020/6/1,We saw these giant insects and wondered if they are the killer hornets. Some friends on FB think they are just giant bumblebees. I'd sure like to know! We live in Shelton WA.,Negative ID,"That's a bumble bee. Remember, bees are hairy and fuzzy, hornets are sleek and hairless. Check out this cool website:  ",2020/6/1,47.291543,-123.169173,ATT331_hornet.jpg,image/jpg,-13.429275512695312,2.5708303451538086,9.493300437927246,6.46334171295166,-4.330852031707764,2,9.493300437927246,2475
{945AAD92-21A0-488D-BA3A-797699E5C98A},2020/6/1,We saw these giant insects and wondered if they are the killer hornets. Some friends on FB think they are just giant bumblebees. I'd sure like to know! We live in Shelton WA.,Negative ID,"That's a bumble bee. Remember, bees are hairy and fuzzy, hornets are sleek and hairless. Check out this cool website:  ",2020/6/1,47.291543,-123.169173,ATT332_hornet.jpg,image/jpg,-13.429275512695312,2.5708303451538086,9.493300437927246,6.46334171295166,-4.330852031707764,2,9.493300437927246,2476
